Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M
27/06/2018;10025025;26/06/2017;220,96;28/06/2017;305234;P01;37134;Tell Tale Canned Peanuts;24000;476,59;104965;27/06/2018;255,63;476,59;139,67;115,96;255,63;1;110;EA
27/06/2018;10025025;26/06/2017;215,53;28/06/2017;305234;P01;37050;Tell Tale Mushrooms;22000;138,89;104965;27/06/2018;201,14;416,67;127,2;73,94;67,04666667;3;110;PR
27/06/2018;10025025;26/06/2017;213,85;28/06/2017;305234;P01;5742;Red Spade Beef Bologna;1000;115,31;104965;27/06/2018;247,39;461,24;77,21;170,18;61,8475;4;110;EA
27/06/2018;10025025;26/06/2017;342,55;28/06/2017;305234;P01;29394;Pearl Chardonnay;12000;123,14;104965;27/06/2018;396,29;738,84;162,88;233,41;66,04833333;6;110;EA
27/06/2018;10025025;26/06/2017;2152,53;28/06/2017;305234;P01;47550;Red Spade Turkey Hot Dogs;37000;1160,7;104965;27/06/2018;2490,27;4642,8;1253,8;1236,47;622,5675;4;110;EA
27/06/2018;10025025;26/06/2017;763,13;28/06/2017;305234;P01;38076;Cutting Edge Foot-Long Hot Dogs;28000;548,66;104965;27/06/2018;882,85;1645,98;366,63;516,22;294,2833333;3;110;EA
25/06/2019;10025025;25/06/2018;254,03;27/06/2018;106343;P01;39190;Nationeel Raisins;77000;187,01;202784;25/06/2019;307;561,03;241,68;65,32;102,3333333;3;143;EA
25/06/2019;10025025;25/06/2018;631,1701;27/06/2018;106477;;36949;Tell Tale Onions;1000;1393,9301;205840;25/06/2019;762,76;1393,9301;466,29;296,47;762,76;1;143;EA
25/06/2019;10025025;25/06/2018;191,69;27/06/2018;106330;P01;60776;High Top Sweet Onion;63000;408,52;201451;25/06/2019;216,83;408,52;136,57;80,26;216,83;1;143;EA
25/06/2019;10025025;25/06/2018;189,45;27/06/2018;106326;P01;60776;High Top Sweet Onion;52000;408,52;201143;25/06/2019;219,07;408,52;136,57;82,5;219,07;1;143;EA
25/06/2019;10025051;25/06/2018;472,37;27/06/2018;106400;P01;27550;Imagine Popsicles;9000;1084,61;205295;25/06/2019;612,24;1084,61;295,24;317;612,24;1;131;EA
25/06/2019;10025051;25/06/2018;1615,03;27/06/2018;106400;P01;36001;Big Time Frozen Cheese Pizza;14000;412,03;205295;25/06/2019;2093,24;3708,27;763,13;1330,11;232,5822222;9;131;EA
25/06/2019;10025061;25/06/2018;652,42;27/06/2018;106419;P01;11690;High Top Dried Mushrooms;2000;192,34;205536;25/06/2019;886,3;1538,72;265,13;621,17;110,7875;8;183;SE
25/06/2019;10025061;25/06/2018;230,79;27/06/2018;106419;P01;29071;Nationeel Salted Pretzels;7000;181,44;205536;25/06/2019;313,53;544,32;89,04;224,49;104,51;3;183;SE
26/06/2018;10025158;26/06/2017;458,04;28/06/2017;305148;P01;61145;Good Imported Beer;50000;321,64;102549;26/06/2018;506,88;964,92;393,35;113,53;168,96;3;125;EA
26/06/2018;10025158;26/06/2017;350,05;28/06/2017;305148;P01;30557;Blue Label Regular Ramen Soup;29000;245,81;102549;26/06/2018;387,38;737,43;224,37;163,01;129,1266667;3;125;EA
25/06/2019;10025237;25/06/2018;0;27/06/2018;106277;;61687;Better Fancy Canned Anchovies;1000;22,8236;204031;25/06/2019;2852,95;2852,95;2186,2;666,75;22,8236;125;185;EA
26/06/2018;10025241;26/06/2017;226,53;28/06/2017;305186;P01;34975;Better Canned Tuna in Water;2000;217,82;104020;26/06/2018;209,11;435,64;114,56;94,55;104,555;2;118;EA
25/06/2019;10025269;25/06/2018;504,08;27/06/2018;106395;P01;29260;Monarch Ravioli;6000;556,63;205142;25/06/2019;609,18;1113,26;332,01;277,17;304,59;2;109;EA
26/06/2018;10025353;26/06/2017;176,03;28/06/2017;305206;P01;36001;Big Time Frozen Cheese Pizza;1000;176,03;104583;26/06/2018;4224,72;4400,75;2119,79;2104,93;168,9888;25;153;EA
26/06/2018;10025508;26/06/2017;319,02;28/06/2017;305156;;37647;Landslide Hot Chocolate;1000;2,28;103015;26/06/2018;7656,42;7975,44;6905,05;751,37;2,188799314;3498;172;EA
26/06/2018;10025508;26/06/2017;224,17;28/06/2017;305157;;37647;Landslide Hot Chocolate;1000;2,28;103056;26/06/2018;5380,07;5604,24;4852,09;527,98;2,188799837;2458;172;EA
26/06/2018;10025737;26/06/2017;21568;28/06/2017;305110;;32920;High Top Dried Mushrooms;1000;33,7;101273;26/06/2018;517632;539200;353292,8;164339,2;32,352;16000;149;EA
25/06/2019;10025791;25/06/2018;790,21;27/06/2018;106399;P01;29071;Nationeel Salted Pretzels;3000;181,44;205230;25/06/2019;1024,19;1814,4;302,04;722,15;102,419;10;157;SE
25/06/2019;10025919;25/06/2018;222,65;27/06/2018;106391;P01;30093;Just Right Canned Tuna in Water;53000;491,72;205054;25/06/2019;269,07;491,72;159,27;109,8;269,07;1;108;EA
25/06/2019;10025919;25/06/2018;223,03;27/06/2018;106391;P01;29394;Pearl Chardonnay;48000;123,14;205054;25/06/2019;269,53;492,56;159,01;110,52;67,3825;4;108;EA
25/06/2019;10025919;25/06/2018;272,79;27/06/2018;106391;P01;38050;Gorilla Chocolate Milk;69000;301,23;205054;25/06/2019;329,67;602,46;215,83;113,84;164,835;2;108;EA
25/06/2019;10025919;25/06/2018;169,36;27/06/2018;106388;P01;38060;Gorilla Strawberry Yogurt;115000;187,01;205051;25/06/2019;204,66;374,02;85,56;119,1;102,33;2;108;EA
25/06/2019;10025919;25/06/2018;520,9199;27/06/2018;106391;P01;31875;Golden Frozen Chicken Thighs;55000;1150,4399;205054;25/06/2019;629,52;1150,4399;318,68;310,84;629,52;1;108;EA
25/06/2019;10025919;25/06/2018;520,9199;27/06/2018;106390;P01;31875;Golden Frozen Chicken Thighs;33000;1150,4399;205053;25/06/2019;629,52;1150,4399;318,68;310,84;629,52;1;108;EA
25/06/2019;10025919;25/06/2018;958,7402;27/06/2018;106390;P01;28500;Ebony Squash;24000;1058,6801;205053;25/06/2019;1158,62;2117,3602;615,3;543,32;579,31;2;108;EA
25/06/2019;10025919;25/06/2018;493,26;27/06/2018;106391;P01;62027;Big Time Home Style French Fries;94000;181,56;205054;25/06/2019;596,1;1089,36;229,28;366,82;99,35;6;108;EA
25/06/2019;10025919;25/06/2018;529,62;27/06/2018;106389;P01;38109;Cutting Edge Sliced Ham;71000;1103;205052;25/06/2019;573,38;1103;462,7;110,68;573,38;1;108;EA
25/06/2019;10025919;25/06/2018;373,13;27/06/2018;106391;P01;36001;Big Time Frozen Cheese Pizza;59000;412,03;205054;25/06/2019;450,93;824,06;168,81;282,12;225,465;2;108;EA
25/06/2019;10025919;25/06/2018;256,87;27/06/2018;106351;P01;28751;Ebony Cantelope;16000;113,46;203533;25/06/2019;310,43;567,3;157,84;152,59;62,086;5;108;SE
25/06/2019;10025919;25/06/2018;186,57;27/06/2018;106390;P01;36001;Big Time Frozen Cheese Pizza;39000;412,03;205053;25/06/2019;225,46;412,03;84,41;141,05;225,46;1;108;EA
25/06/2019;10025919;25/06/2018;285,73;27/06/2018;106390;P01;28761;Ebony Fuji Apples;25000;157,76;205053;25/06/2019;345,31;631,04;192,19;153,12;86,3275;4;108;SE
25/06/2019;10025919;25/06/2018;252,04;27/06/2018;106391;P01;29260;Monarch Ravioli;47000;556,63;205054;25/06/2019;304,59;556,63;166,01;138,58;304,59;1;108;EA
25/06/2019;10025919;25/06/2018;372,56;27/06/2018;106389;P01;13047;High Top Golden Delcious Apples;15000;20,57;205052;25/06/2019;450,24;822,8;278,24;172;11,256;40;108;EA
25/06/2019;10025919;25/06/2018;199,89;27/06/2018;106391;P01;32966;High Top Golden Delcious Apples;57000;147,15;205054;25/06/2019;241,56;441,45;170,74;70,82;80,52;3;108;EA
25/06/2019;10025919;25/06/2018;1703,6897;27/06/2018;106391;P01;37441;Atomic Mint Chocolate Bar;64000;1254,1899;205054;25/06/2019;2058,88;3762,5697;1027,56;1031,32;686,2933333;3;108;EA
25/06/2019;10025919;25/06/2018;184,98;27/06/2018;106348;P01;60776;High Top Sweet Onion;1000;408,52;203359;25/06/2019;223,54;408,52;136,57;86,97;223,54;1;108;SE
16/06/2019;10025919;25/06/2018;2625,62;27/06/2018;106390;P01;28401;Ebony Prepared Salad;23001;966,44;205053;16/06/2019;3173,02;5798,64;1661,52;1511,5;528,8366667;6;108;EA
25/06/2019;10025919;25/06/2018;246,63;27/06/2018;106390;P01;62027;Big Time Home Style French Fries;74000;181,56;205053;25/06/2019;298,05;544,68;114,64;183,41;99,35;3;108;EA
25/06/2019;10025919;25/06/2018;212,44;27/06/2018;106391;P01;29397;Fantastic Pumpernickel Bread;50000;156,39;205054;25/06/2019;256,73;469,17;148,2;108,53;85,57666667;3;108;EA
25/06/2019;10025919;25/06/2018;237,27;27/06/2018;106351;P01;39529;Fabulous Diet Soda;39000;247,07;203533;25/06/2019;256,87;494,14;171,84;85,03;128,435;2;108;EA
25/06/2019;10025919;25/06/2018;210,93;27/06/2018;106391;P01;61859;Urban Large Brown Eggs;93000;232,92;205054;25/06/2019;254,91;465,84;140,66;114,25;127,455;2;108;EA
25/06/2019;10025919;25/06/2018;210,93;27/06/2018;106360;P01;61853;Moms Corned Beef;26002;232,92;203862;25/06/2019;254,91;465,84;144,61;110,3;127,455;2;108;EA
25/06/2019;10025919;25/06/2018;210,93;27/06/2018;106389;P01;61859;Urban Large Brown Eggs;95000;232,92;205052;25/06/2019;254,91;465,84;140,66;114,25;127,455;2;108;EA
25/06/2019;10025919;25/06/2018;238,31;27/06/2018;106351;P01;39680;Even Better String Cheese;40000;263,15;203533;25/06/2019;287,99;526,3;203,33;84,66;143,995;2;108;EA
25/06/2019;10025919;25/06/2018;185,88;27/06/2018;106390;P01;26370;Bravo Canned Tomatos;19000;205,26;205053;25/06/2019;224,64;410,52;115,2;109,44;112,32;2;108;EA
25/06/2019;10025919;25/06/2018;1390,55;27/06/2018;106390;P01;45880;Red Spade Low Fat Bologna;63000;767,75;205053;25/06/2019;1680,45;3071;1145,25;535,2;420,1125;4;108;EA
25/06/2019;10025919;25/06/2018;175,78;27/06/2018;106386;P01;34701;Super Apple Butter;38000;194,1;205034;25/06/2019;212,42;388,2;62,62;149,8;106,21;2;108;EA
25/06/2019;10025919;25/06/2018;2271,5896;27/06/2018;106390;P01;37441;Atomic Mint Chocolate Bar;47000;1254,1899;205053;25/06/2019;2745,17;5016,7596;1370,09;1375,08;686,2925;4;108;EA
25/06/2019;10025919;25/06/2018;293,85;27/06/2018;106390;P01;60850;Tip Top Lox;72000;216,32;205053;25/06/2019;355,11;648,96;129,6;225,51;118,37;3;108;EA
25/06/2019;10025919;25/06/2018;1438,1103;27/06/2018;106391;P01;28500;Ebony Squash;40000;1058,6801;205054;25/06/2019;1737,93;3176,0403;922,94;814,99;579,31;3;108;EA
25/06/2019;10025919;25/06/2018;919,64;27/06/2018;106389;P01;29255;Thresher Spicy Mints;47000;507,75;205052;25/06/2019;1111,36;2031;650,37;460,99;277,84;4;108;EA
25/06/2019;10025919;25/06/2018;418,16;27/06/2018;106388;P01;23162;Tell Tale Macintosh Apples;30001;307,83;205051;25/06/2019;505,33;923,49;328,77;176,56;168,4433333;3;108;EA
25/06/2019;10025919;25/06/2018;226,4;27/06/2018;106390;P01;63002;Shady Lake Thai Rice;78000;250;205053;25/06/2019;273,6;500;116,59;157,01;136,8;2;108;EA
25/06/2019;10025919;25/06/2018;316,4;27/06/2018;106351;P01;61856;Moms Potato Salad;51000;232,92;203533;25/06/2019;382,36;698,76;215,6;166,76;127,4533333;3;108;EA
25/06/2019;10025919;25/06/2018;2592,24;27/06/2018;106391;P01;17801;Better Fancy Canned Sardines;17000;1431,23;205054;25/06/2019;3132,68;5724,92;1783,71;1348,97;783,17;4;108;EA
25/06/2019;10025919;25/06/2018;3685,43;27/06/2018;106390;P01;47801;Red Spade Foot-Long Hot Dogs;65000;1627,84;205053;25/06/2019;4453,77;8139,2;2358,2;2095,57;890,754;5;108;EA
25/06/2019;10025919;25/06/2018;1494,17;27/06/2018;106391;P01;20910;Moms Sliced Turkey;100000;824,96;205054;25/06/2019;1805,67;3299,84;1038,24;767,43;451,4175;4;108;EA
25/06/2019;10025919;25/06/2018;348,37;27/06/2018;106386;P01;11690;High Top Dried Mushrooms;8000;192,34;205034;25/06/2019;420,99;769,36;134,48;286,51;105,2475;4;108;SE
25/06/2019;10025919;25/06/2018;237;27/06/2018;106390;P01;21390;Big Time Ice Cream;11000;104,68;205053;25/06/2019;286,4;523,4;132,63;153,77;57,28;5;108;EA
25/06/2019;10025919;25/06/2018;248,71;27/06/2018;106391;P01;32963;High Top Macintosh Apples;56000;137,32;205054;25/06/2019;300,57;549,28;212,24;88,33;75,1425;4;108;EA
25/06/2019;10025919;25/06/2018;522,95;27/06/2018;106388;P01;38051;Gorilla 1% Milk;114000;577,46;205051;25/06/2019;631,97;1154,92;419,25;212,72;315,985;2;108;EA
25/06/2019;10025919;25/06/2018;522,95;27/06/2018;106386;P01;38051;Gorilla 1% Milk;43000;577,46;205034;25/06/2019;631,97;1154,92;419,25;212,72;315,985;2;108;EA
25/06/2019;10025919;25/06/2018;278,83;27/06/2018;106391;P01;26370;Bravo Canned Tomatos;32000;205,26;205054;25/06/2019;336,95;615,78;172,8;164,15;112,3166667;3;108;EA
25/06/2019;10025919;25/06/2018;739,91;27/06/2018;106390;P01;37606;Colony Blueberry Muffins;48000;408,52;205053;25/06/2019;894,17;1634,08;460,56;433,61;223,5425;4;108;SE
25/06/2019;10025919;25/06/2018;1867,71;27/06/2018;106390;P01;20910;Moms Sliced Turkey;9000;824,96;205053;25/06/2019;2257,09;4124,8;1297,8;959,29;451,418;5;108;EA
25/06/2019;10025919;25/06/2018;632,8;27/06/2018;106388;P01;61856;Moms Potato Salad;174000;232,92;205051;25/06/2019;764,72;1397,52;431,2;333,52;127,4533333;6;108;EA
25/06/2019;10025919;25/06/2018;777,75;27/06/2018;106391;P01;37170;Fast BBQ Potato Chips;61000;190,85;205054;25/06/2019;939,9;1717,65;384,38;555,52;104,4333333;9;108;EA
25/06/2019;10025919;25/06/2018;2562,97;27/06/2018;106391;P01;20990;Moms Sliced Ham;20000;101;205054;25/06/2019;2487,03;5050;1474,96;1012,07;49,7406;50;108;SE
25/06/2019;10025919;25/06/2018;189,6;27/06/2018;106391;P01;21390;Big Time Ice Cream;21000;104,68;205054;25/06/2019;229,12;418,72;106,11;123,01;57,28;4;108;EA
25/06/2019;10025919;25/06/2018;342,58;27/06/2018;106391;P01;38061;Gorilla Blueberry Yogurt;70000;378,29;205054;25/06/2019;414;756,58;155,44;258,56;207;2;108;EA
25/06/2019;10025919;25/06/2018;696,73;27/06/2018;106391;P01;11690;High Top Dried Mushrooms;9000;192,34;205054;25/06/2019;841,99;1538,72;268,95;573,04;105,24875;8;108;SE
25/06/2019;10025919;25/06/2018;696,73;27/06/2018;106390;P01;11690;High Top Dried Mushrooms;5000;192,34;205053;25/06/2019;841,99;1538,72;268,95;573,04;105,24875;8;108;SE
25/06/2019;10025919;25/06/2018;182,65;27/06/2018;106391;P01;37780;Landslide Creamy Peanut Butter;67000;201,69;205054;25/06/2019;220,73;403,38;68,62;152,11;110,365;2;108;SE
25/06/2019;10025919;25/06/2018;170,71;27/06/2018;106391;;38772;Ebony Sweet Peas;74000;125,67;205054;25/06/2019;206,3;377,01;152,73;53,57;68,76666667;3;108;EA
25/06/2019;10025919;25/06/2018;349,42;27/06/2018;106349;P01;29460;BBB Best Chunky Peanut Butter;17000;385,84;203424;25/06/2019;422,26;771,68;195,92;226,34;211,13;2;108;EA
25/06/2019;10025919;25/06/2018;1276,31;27/06/2018;106390;P01;26502;Bravo Large Canned Shrimp;21000;939,57;205053;25/06/2019;1542,4;2818,71;814,79;727,61;514,1333333;3;108;EA
25/06/2019;10025919;25/06/2018;4536,43;27/06/2018;106390;P01;17801;Better Fancy Canned Sardines;8000;1431,23;205053;25/06/2019;5482,18;10018,61;3121,5;2360,68;783,1685714;7;108;EA
25/06/2019;10025919;25/06/2018;198,57;27/06/2018;106391;P01;37172;Fast Low Fat BBQ Chips;63000;219,27;205054;25/06/2019;239,97;438,54;123,09;116,88;119,985;2;108;EA
25/06/2019;10025919;25/06/2018;1176,37;27/06/2018;106388;;62510;Tell Tale Onions;202000;1299;205051;25/06/2019;1421,63;2598;757,53;664,1;710,815;2;108;EA
25/06/2019;10025919;25/06/2018;355,9;27/06/2018;106351;P01;38875;Ebony Honey Dew;35000;247,07;203533;25/06/2019;385,31;741,21;257,68;127,63;128,4366667;3;108;EA
25/06/2019;10025919;25/06/2018;355,9;27/06/2018;106360;P01;38875;Ebony Honey Dew;17000;247,07;203862;25/06/2019;385,31;741,21;257,68;127,63;128,4366667;3;108;EA
25/06/2019;10025919;25/06/2018;711,8;27/06/2018;106388;P01;39461;BBB Best Strawberry Preserves;188000;247,07;205051;25/06/2019;770,62;1482,42;495,01;275,61;128,4366667;6;108;EA
25/06/2019;10025919;25/06/2018;4422,52;27/06/2018;106391;P01;47801;Red Spade Foot-Long Hot Dogs;85000;1627,84;205054;25/06/2019;5344,52;9767,04;2829,84;2514,68;890,7533333;6;108;EA
25/06/2019;10025919;25/06/2018;222,2;27/06/2018;106388;P01;61855;Moms Sliced Ham;173000;122,68;205051;25/06/2019;268,52;490,72;97,19;171,33;67,13;4;108;EA
25/06/2019;10025919;25/06/2018;276,82;27/06/2018;106391;P01;37774;Landslide Strawberry Jam;66000;144,13;205054;25/06/2019;299,7;576,52;212,65;87,05;74,925;4;108;EA
25/06/2019;10025919;25/06/2018;880,82;27/06/2018;106391;P01;37609;Colony Wheat Bread;101001;486,32;205054;25/06/2019;1064,46;1945,28;582,28;482,18;266,115;4;108;SE
25/06/2019;10025919;25/06/2018;4543,1792;27/06/2018;106388;P01;37441;Atomic Mint Chocolate Bar;107002;1254,1899;205051;25/06/2019;5490,34;10033,5192;2740,17;2750,17;686,2925;8;108;EA
25/06/2019;10025919;25/06/2018;508,07;27/06/2018;106388;P01;39190;Nationeel Raisins;141000;187,01;205051;25/06/2019;613,99;1122,06;462,12;151,87;102,3316667;6;108;EA
25/06/2019;10025919;25/06/2018;1169,44;27/06/2018;106360;P01;38821;Ebony Firm Tofu;15000;202,96;203862;25/06/2019;1266,08;2435,52;795,63;470,45;105,5066667;12;108;EA
25/06/2019;10025919;25/06/2018;2085,82;27/06/2018;106388;P01;45880;Red Spade Low Fat Bologna;152000;767,75;205051;25/06/2019;2520,68;4606,5;1717,87;802,81;420,1133333;6;108;EA
25/06/2019;10025919;25/06/2018;5251,25;27/06/2018;106391;P01;28401;Ebony Prepared Salad;38000;966,44;205054;25/06/2019;6346,03;11597,28;3323,05;3022,98;528,8358333;12;108;EA
25/06/2019;10025919;25/06/2018;1396,65;27/06/2018;106391;P01;29071;Nationeel Salted Pretzels;45000;181,44;205054;25/06/2019;1687,83;3084,48;513,47;1174,36;99,28411765;17;108;SE
25/06/2019;10025919;25/06/2018;604,92;27/06/2018;106390;P01;37170;Fast BBQ Potato Chips;45000;190,85;205053;25/06/2019;731,03;1335,95;298,96;432,07;104,4328571;7;108;EA
25/06/2019;10025919;25/06/2018;887,61;27/06/2018;106390;P01;5742;Red Spade Beef Bologna;1000;115,31;205053;25/06/2019;1072,66;1960,27;328,16;744,5;63,09764706;17;108;EA
25/06/2019;10025919;25/06/2018;7776,73;27/06/2018;106388;P01;17801;Better Fancy Canned Sardines;22000;1431,23;205051;25/06/2019;9398,03;17174,76;5351,14;4046,89;783,1691667;12;108;EA
25/06/2019;10025919;25/06/2018;10511,3;27/06/2018;106391;P01;47550;Red Spade Turkey Hot Dogs;84000;1160,7;205054;25/06/2019;12702,7;23214;6339,02;6363,68;635,135;20;108;EA
25/06/2019;10025919;25/06/2018;722,34;27/06/2018;106391;P01;25300;Fast Dried Apples;25000;199,41;205054;25/06/2019;872,94;1595,28;448,02;424,92;109,1175;8;108;EA
17/06/2019;10025919;25/06/2018;5402,23;27/06/2018;106391;P01;27550;Imagine Popsicles;34001;1084,61;205054;17/06/2019;6528,48;11930,71;3308,79;3219,69;593,4981818;11;108;EA
25/06/2019;10025919;25/06/2018;392,5;27/06/2018;106390;P01;32720;High Top Cauliflower;34000;50,99;205053;25/06/2019;474,33;866,83;131,43;342,9;27,90176471;17;108;EA
25/06/2019;10025919;25/06/2018;692,97;27/06/2018;106390;P01;32721;High Top Tomatos;35000;76,52;205053;25/06/2019;837,43;1530,4;307,02;530,41;41,8715;20;108;EA
25/06/2019;10025919;25/06/2018;4911,11;27/06/2018;106390;P01;27550;Imagine Popsicles;22000;1084,61;205053;25/06/2019;5934,99;10846,1;3007,99;2927;593,499;10;108;EA
25/06/2019;10025919;25/06/2018;2222,03;27/06/2018;106390;P01;38826;Ebony Macintosh Apples;58000;223,06;205053;25/06/2019;2685,29;4907,32;821,7;1863,59;122,0586364;22;108;SE
25/06/2019;10025919;25/06/2018;4204,52;27/06/2018;106390;P01;47550;Red Spade Turkey Hot Dogs;64000;1160,7;205053;25/06/2019;5081,08;9285,6;2535,61;2545,47;635,135;8;108;EA
25/06/2019;10025919;25/06/2018;341,81;27/06/2018;106390;P01;13910;Best Choice Golden Raisins;7000;107,84;205053;25/06/2019;413,07;754,88;223,7;189,37;59,01;7;108;EA
25/06/2019;10025919;25/06/2018;3075,57;27/06/2018;106390;P01;20990;Moms Sliced Ham;10000;101;205053;25/06/2019;2984,43;6060;1769,95;1214,48;49,7405;60;108;SE
25/06/2019;10025919;25/06/2018;993,22;27/06/2018;106390;P01;25300;Fast Dried Apples;13000;199,41;205053;25/06/2019;1200,29;2193,51;616,03;584,26;109,1172727;11;108;EA
25/06/2019;10025919;25/06/2018;2347,61;27/06/2018;106389;P01;25300;Fast Dried Apples;27000;199,41;205052;25/06/2019;2837,05;5184,66;1456,08;1380,97;109,1173077;26;108;EA
25/06/2019;10025919;25/06/2018;2375,91;27/06/2018;106388;;63253;Token Apple Drink;183000;349,81;205051;25/06/2019;2871,24;5247,15;1375,09;1496,15;191,416;15;108;EA
25/06/2019;10025919;25/06/2018;649,67;27/06/2018;106388;P01;39143;Nationeel Chocolate Donuts;138000;193,29;205051;25/06/2019;703,36;1353,03;464,12;239,24;100,48;7;108;EA
25/06/2019;10025919;25/06/2018;1773,16;27/06/2018;106388;P01;38050;Gorilla Chocolate Milk;113000;301,23;205051;25/06/2019;2142,83;3915,99;1402,9;739,93;164,8330769;13;108;EA
25/06/2019;10025919;25/06/2018;5050,07;27/06/2018;106388;P01;38826;Ebony Macintosh Apples;132000;223,06;205051;25/06/2019;6102,93;11153;1867,5;4235,43;122,0586;50;108;SE
25/06/2019;10025919;25/06/2018;2758,91;27/06/2018;106388;P01;29255;Thresher Spicy Mints;66000;507,75;205051;25/06/2019;3334,09;6093;1951,12;1382,97;277,8408333;12;108;EA
25/06/2019;10025919;25/06/2018;931,41;27/06/2018;106388;P01;13047;High Top Golden Delcious Apples;14000;20,57;205051;25/06/2019;1125,59;2057;695,59;430;11,2559;100;108;EA
14/06/2019;10026294;25/06/2018;9290,6513;27/06/2018;106274;;37018;Tell Tale Red Pepper;1000;1171,5089;201071;14/06/2019;10625;19915,6513;7966,29;2658,71;625;17;152;EA
23/06/2019;10026294;25/06/2018;16395,267;27/06/2018;106274;;37018;Tell Tale Red Pepper;1002;1171,5089;201071;23/06/2019;18750;35145,267;14058,15;4691,85;625;30;152;EA
25/06/2019;10026581;25/06/2018;202,91;27/06/2018;106478;P01;34862;Best Oatmeal;1000;478,56;205846;25/06/2019;275,65;478,56;95,86;179,79;275,65;1;109;EA
26/06/2018;10026606;26/06/2017;16,2;28/06/2017;305108;;37559;Walrus Chardonnay;1000;0,405;103908;26/06/2018;388,8;405;339,3;49,5;0,3888;1000;114;EA
25/06/2019;10027119;25/06/2018;430,57;27/06/2018;106355;P01;29255;Thresher Spicy Mints;1000;507,75;203619;25/06/2019;584,93;1015,5;328,2;256,73;292,465;2;117;EA
26/06/2018;10027340;26/06/2017;1022,69;28/06/2017;305243;;63750;Cutting Edge Sliced Chicken;4000;1206;105007;26/06/2018;1389,31;2412;711,27;678,04;694,655;2;184;EA
26/06/2018;10027340;26/06/2017;1022,69;28/06/2017;305247;;63750;Cutting Edge Sliced Chicken;4000;1206;105012;26/06/2018;1389,31;2412;711,27;678,04;694,655;2;184;EA
